No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
195,150,0,Footstep,Generic,2,152.45,-359.1,7.362549,0
196,150,30,Footstep,DL_Based,3,210.45,-335.9,3.174561,1
197,180,30,Footstep,3D_Based,2,179.85,-338.1,4.654785,1
198,180,0,PinkNoise,Generic,1,181.7,-352.9,8.376953,1
199,0,30,Footstep,DL_Based,4,9.899994,-338.1,6.348877,1
200,90,30,Footstep,3D_Based,2,270.6,-339.4,4.041748,1
201,60,30,PinkNoise,Generic,3,302.2,-337.2,3.480713,1
202,60,0,PinkNoise,Generic,1,305.15,-337.35,3.775146,1
203,30,30,Footstep,Generic,3,46.40002,-341.25,3.494629,0
204,0,0,PinkNoise,Generic,4,1.999998,-335.7,5.468262,0
205,30,30,PinkNoise,Generic,1,328.7,-337,4.415039,1
206,60,0,PinkNoise,DL_Based,4,304.2,-0.250021,25.65039,1
207,30,30,PinkNoise,DL_Based,1,33.09999,-332.65,6.482422,0
208,120,30,Footstep,Generic,3,124.6,-338.7,3.374512,0
209,30,0,PinkNoise,DL_Based,3,22.8,-336.6,3.534668,0
210,150,0,PinkNoise,DL_Based,3,209.85,-1.15,5.041992,1
211,180,0,Footstep,DL_Based,1,183,-2.349997,6.269043,1
212,0,30,PinkNoise,3D_Based,2,12.45,-332.45,6.295654,1
213,150,30,PinkNoise,3D_Based,2,154.05,-335.2,4.30835,0
214,150,30,PinkNoise,DL_Based,1,156,-334.25,5.522217,0
215,30,30,PinkNoise,DL_Based,4,334.2,-335.75,9.296387,1
216,150,30,Footstep,3D_Based,1,152.95,-337.9,4.895508,0
217,180,0,Footstep,DL_Based,2,172.15,-359.85,9.256836,0
218,0,0,PinkNoise,DL_Based,1,358.85,-0.4500007,8.389893,0
219,180,30,PinkNoise,Generic,3,191,-336.9,4.375,0
220,120,30,PinkNoise,3D_Based,1,233.95,-332.7,4.668457,1
221,120,30,Footstep,3D_Based,3,241.5,-338.25,3.748047,1
222,180,30,PinkNoise,Generic,2,175.8,-335.1,3.588135,1
223,60,30,PinkNoise,Generic,4,297.35,-334.1,6.748535,1
224,60,30,PinkNoise,Generic,2,304.6,-334.1,3.575439,1
225,180,30,Footstep,3D_Based,3,185.2,-342,5.602051,1
226,150,0,PinkNoise,3D_Based,1,214.6,-338.55,16.3125,1
227,180,30,PinkNoise,3D_Based,1,185.9,-337.1,3.028076,1
228,150,30,Footstep,Generic,2,217,-337.25,3.560547,1
229,180,0,PinkNoise,3D_Based,2,182.95,-359.6,6.696777,1
230,150,0,PinkNoise,Generic,2,214.05,-344.1,10.29712,1
231,120,30,Footstep,3D_Based,1,241.8,-338.45,3.694824,1
232,60,30,PinkNoise,3D_Based,4,50.54997,-338.85,2.76001,0
