No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
197,90,0,Footstep,Generic,1,104.55,-358.1,4.815186,0
198,180,0,PinkNoise,3D_Based,4,204,-358.9,6.042358,0
199,120,0,PinkNoise,DL_Based,4,117.95,-358.25,2.307617,0
200,150,30,PinkNoise,Generic,3,241.8,-0.250001,4.615112,1
201,180,0,Footstep,Generic,1,359.85,0,1.84021,1
202,0,0,Footstep,3D_Based,2,0,0,2.160767,1
203,120,30,Footstep,DL_Based,2,227.8,-358.15,3.188477,1
204,0,30,PinkNoise,DL_Based,2,1.95,-356.1,3.441284,1
205,0,30,Footstep,DL_Based,1,-2.001032E-08,-0.2,1.74707,1
206,180,0,PinkNoise,3D_Based,3,0,0,1.947754,1
207,120,30,Footstep,Generic,4,119.9,-0.2,4.134399,0
208,150,0,PinkNoise,DL_Based,3,63.15,-0.1,1.840942,0
209,0,30,Footstep,DL_Based,4,8.099995,-359.15,3.655151,0
210,150,30,PinkNoise,DL_Based,2,161.05,-358.6,7.456177,1
211,90,30,Footstep,Generic,4,105.75,-359.15,3.708008,0
212,30,30,Footstep,Generic,1,38.20002,-0.2000001,3.121216,0
213,0,0,PinkNoise,DL_Based,1,359.75,-0.05,2.187622,0
214,120,30,PinkNoise,3D_Based,3,207.25,-358.8,4.441772,1
215,150,0,Footstep,3D_Based,3,198.35,-356.25,10.37732,1
216,120,0,Footstep,Generic,3,267.9,-0.2499996,9.7771,1
217,180,0,PinkNoise,DL_Based,4,0,0,1.573975,1
218,180,0,Footstep,3D_Based,4,4.250001,-333.65,7.895386,1
219,60,0,PinkNoise,DL_Based,1,306.25,-336.55,4.536011,1
220,180,30,PinkNoise,DL_Based,4,336.25,-333.9,10.05737,1
221,120,0,Footstep,DL_Based,4,234.25,-1.949986,7.309448,1
222,90,0,Footstep,3D_Based,4,273.2,-0.6500001,4.588501,1
223,0,30,PinkNoise,3D_Based,2,3.15,-340.1,8.282837,1
224,30,0,PinkNoise,Generic,4,306,-336.05,5.161377,1
225,120,30,PinkNoise,Generic,4,251.7,-333.45,5.895874,1
226,180,30,Footstep,3D_Based,1,165.5,-335.4,10.00415,1
227,30,0,PinkNoise,DL_Based,1,326.7,-340.45,5.095825,1
228,90,0,PinkNoise,DL_Based,1,280.7,-332.75,7.949707,1
229,30,0,PinkNoise,3D_Based,1,336,-359.5,5.415527,1
230,60,0,Footstep,Generic,3,304.1,-3.35,5.802246,1
231,30,0,Footstep,Generic,4,355.5,-1.9,8.709961,1
232,150,30,PinkNoise,3D_Based,2,57.35001,-358.05,5.201294,1
233,30,0,PinkNoise,DL_Based,4,289.45,-359.9,2.841919,1
234,120,30,PinkNoise,Generic,2,157.25,-4.350008,8.296509,0
235,90,0,Footstep,DL_Based,1,87.05002,-357.95,10.36401,0
236,150,0,Footstep,3D_Based,2,156.2,-358.2,6.375854,0
237,30,30,PinkNoise,Generic,3,66.10001,-358.85,5.775513,0
238,120,30,Footstep,3D_Based,3,238.65,-333.15,3.920654,1
239,150,30,Footstep,DL_Based,4,224.15,-359.5,5.656372,1
240,180,30,Footstep,DL_Based,4,359.55,-0.05,2.387695,1
241,60,30,Footstep,3D_Based,1,286.75,-358.75,4.400757,1
242,120,30,Footstep,Generic,3,141.65,-333,6.563477,0
243,60,0,PinkNoise,Generic,2,307.35,-357.45,4.974487,1
244,30,0,PinkNoise,3D_Based,2,45.30001,-340.7,4.175171,0
245,180,0,PinkNoise,Generic,1,31.70001,-358.45,4.348267,0
246,180,0,PinkNoise,DL_Based,1,4.150001,-0.8500091,5.722656,0
247,90,0,PinkNoise,DL_Based,3,278.95,-3.149999,6.4823,1
248,90,0,Footstep,DL_Based,2,269.05,-359.15,3.428467,1
