No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
292,120,30,PinkNoise,Generic,1,120.7,-334.4,4.815674,0
293,150,0,PinkNoise,3D_Based,2,206.8,-0.2000055,6.709229,1
294,180,30,Footstep,DL_Based,4,180.95,-359.1,6.562744,1
295,90,30,Footstep,DL_Based,4,251.05,-356.5,8.003174,1
296,0,0,Footstep,3D_Based,2,2.700007,-0.150002,8.483154,1
297,180,0,PinkNoise,Generic,2,197.9,-359.7,9.669434,1
298,30,30,PinkNoise,3D_Based,2,334.95,-335.6,5.843262,1
299,120,0,Footstep,3D_Based,4,116.95,-359.85,7.536377,0
300,60,0,PinkNoise,DL_Based,3,56.59999,-359.5,7.468506,0
301,60,0,Footstep,3D_Based,1,59.70001,-1.549997,7.217041,0
302,180,0,Footstep,3D_Based,3,186.65,-359,8.363281,0
303,150,30,PinkNoise,Generic,3,216.6,-333.75,7.575684,1
304,120,30,PinkNoise,3D_Based,4,230.9,-336.75,5.442871,1
305,150,0,PinkNoise,DL_Based,4,148.5,-0.4500016,6.589111,0
306,0,30,Footstep,DL_Based,1,357.9,-357.8,8.483398,0
307,0,0,Footstep,DL_Based,2,349.6,-359.65,10.57739,0
308,0,0,PinkNoise,3D_Based,3,1.749984,-359.4,9.390137,0
309,0,30,PinkNoise,3D_Based,1,357.55,-337.05,2.774658,0
310,180,30,PinkNoise,DL_Based,4,179.95,-335.75,7.095947,0
311,0,30,PinkNoise,3D_Based,3,349,-334.15,10.27075,0
312,60,0,PinkNoise,3D_Based,4,59.95,-359.3,4.494873,0
313,180,30,Footstep,Generic,1,184.9,-0.7500004,6.73584,0
314,30,30,PinkNoise,Generic,3,32.64999,-334.15,4.268555,0
315,120,30,Footstep,Generic,3,246.15,-0.6,5.442139,1
316,120,30,Footstep,DL_Based,3,238.5999,-359.6,5.588379,1
317,150,0,Footstep,DL_Based,3,153,-359.15,5.32251,0
318,0,30,Footstep,Generic,2,8.549982,-359.7,9.310303,0
319,60,30,PinkNoise,Generic,1,303.25,-335.7,6.615967,1
320,180,0,PinkNoise,3D_Based,3,181.35,-334.6,11.09741,1
321,60,0,PinkNoise,Generic,3,305.55,-0.09999137,10.29761,1
322,120,0,PinkNoise,DL_Based,1,233.2,-0.1999987,15.31274,1
323,150,0,Footstep,3D_Based,4,135.4,-0.5000016,6.682373,0
324,60,30,PinkNoise,Generic,3,296.8,-334.9,4.268311,1
325,60,0,PinkNoise,3D_Based,1,293.8,-359.45,9.216797,1
326,180,30,PinkNoise,DL_Based,2,183.4,-335.6,7.90918,1
327,0,30,Footstep,Generic,4,352,-0.700001,10.96484,1
328,180,0,PinkNoise,Generic,4,183.25,-335.5,3.961426,1
329,90,0,Footstep,DL_Based,1,92.55002,-0.09999868,5.362305,0
330,150,30,PinkNoise,Generic,2,145.45,-333.55,4.921875,0
331,150,30,PinkNoise,DL_Based,2,206.7,-359.15,11.88452,1
332,60,30,Footstep,DL_Based,1,298.55,-359.5,8.349854,1
333,0,0,PinkNoise,Generic,2,354.6,-359.95,6.389404,1
334,90,0,PinkNoise,Generic,1,83.84998,-335.35,6.989258,0
335,0,30,Footstep,DL_Based,4,347.25,-334.1,9.537109,0
336,120,0,PinkNoise,3D_Based,1,124.15,-0.1000017,4.895264,0
