No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
290,0,30,PinkNoise,Generic,2,4.250015,-325.1501,17.78027,0
291,150,30,PinkNoise,3D_Based,2,215.05,-315.6,19.24756,1
292,150,30,PinkNoise,Generic,3,210.8,-305.95,13.63184,1
293,150,30,Footstep,Generic,3,160.65,-352.15,14.979,0
294,120,30,PinkNoise,DL_Based,1,238.1,-322.6,11.68408,1
295,0,30,Footstep,Generic,2,178.3,-313.25,21.60889,1
296,180,30,PinkNoise,3D_Based,4,179.8,-315.7499,15.08545,1
297,150,30,Footstep,Generic,2,217.2,-354.7,11.81836,1
298,180,30,Footstep,DL_Based,3,179.45,-343.9,15.39258,1
299,0,0,Footstep,DL_Based,2,1.599996,-340.6,14.04541,1
300,150,0,PinkNoise,Generic,4,164.95,-356.85,7.910156,0
301,60,0,PinkNoise,Generic,1,61.89995,-335.05,10.76416,0
302,60,0,Footstep,3D_Based,4,303.95,-338.8,13.77832,1
303,150,30,PinkNoise,Generic,4,162.95,-322.2,11.00439,0
304,180,0,PinkNoise,3D_Based,1,182.75,-329.3,11.07031,0
305,30,30,Footstep,Generic,1,326.35,-340.9,16.83398,1
306,180,0,PinkNoise,3D_Based,4,178.35,-318.8,10.92334,1
307,180,30,PinkNoise,DL_Based,1,181.7,-325.8,8.911133,1
308,120,30,Footstep,Generic,3,126.45,-345.1,16.07227,0
309,180,30,Footstep,3D_Based,4,182.1,-355.65,14.81982,0
310,120,0,PinkNoise,3D_Based,2,123.6001,-357.65,8.242188,0
311,90,30,Footstep,3D_Based,2,274.15,-334.65,10.80518,1
312,60,0,PinkNoise,DL_Based,3,298.5,-331.95,21.07422,1
313,150,30,Footstep,Generic,1,200.2,-319.05,14.07227,1
314,120,0,Footstep,3D_Based,2,239.3,-338.95,12.28516,1
315,30,30,PinkNoise,DL_Based,2,34.95001,-320.85,15.0459,0
316,180,0,PinkNoise,Generic,3,186.4,-339.75,13.03076,0
317,0,0,PinkNoise,3D_Based,2,1.75,-337.8,5.949707,0
318,90,0,Footstep,3D_Based,4,280.05,-322.7,18.99414,1
319,120,30,Footstep,Generic,2,237.3,-300.65,17.90039,1
320,30,0,PinkNoise,DL_Based,3,333.85,-330.35,12.40479,1
321,60,30,Footstep,Generic,1,73.64994,-315.45,9.470215,0
322,120,0,PinkNoise,Generic,4,241.75,-329.65,11.35059,1
